ID	Height
A111501	69
A111502	67
A111503	69
A111504	76
A111505	75
A111506	68
A111507	68
A111508	80
A111509	75
A111510	68
A111511	69
A111512	74
A111513	72
A111514	71
A111515	72
A111516	70
A111517	69
A111518	69
A111519	69
A111520	76
A111521	76
A111522	72
A111523	75
A111524	75
A111525	67
A111526	59
A111527	65
A111528	65
A111529	69
A111530	74
A111531	71
A111532	65
A111533	75
A111534	71
A111535	67
A111536	69
A111537	74
A111538	73
A111539	74
A111540	71
A111541	69
A111542	76
A111543	74
A111544	66
A111545	66
A111546	58
A111547	72
A111548	69
A111549	70
A111550	69
A111551	68
A111552	73
A111553	67
A111554	79
A111555	67
A111556	71
A111557	72
A111558	72
A111559	73
A111560	74
A111561	68
A111562	66
A111563	65
A111564	73
A111565	69
A111566	77
A111567	78
A111568	71
A111569	67
A111570	75
A111571	68
A111572	67
A111573	72
A111574	71
A111575	67
A111576	72
A111577	67
A111578	72
A111579	75
A111580	73
A111581	65
A111582	71
A111583	72
A111584	72
A111585	75
A111586	69
A111587	69
A111588	76
A111589	65
A111590	72
A111591	74
A111592	61
A111593	74
A111594	71
A111595	71
A111596	69
A111597	64
A111598	70
A111599	72
A111600	72
A111601	74
A111602	63
A111603	70
A111604	68
A111605	74
A111606	66
A111607	68
A111608	68
A111609	73
A111610	67
A111611	63
A111612	72
A111613	60
A111614	75
A111615	75
A111616	68
A111617	69
A111618	66
A111619	73
A111620	73
A111621	66
A111622	68
A111623	63
A111624	70
A111625	68
A111626	82
A111627	72
A111628	69
A111629	70
A111630	74
A111631	70
A111632	67
A111633	69
A111634	76
A111635	67
A111636	74
A111637	67
A111638	69
A111639	63
A111640	66
A111641	73
A111642	72
A111643	75
A111644	76
A111645	77
A111646	75
A111647	67
A111648	74
A111649	72
A111650	73
A111651	72
A111652	74
A111653	65
A111654	68
A111655	74
A111656	71
A111657	70
A111658	75
A111659	71
A111660	68
A111661	72
A111662	65
A111663	77
A111664	68
A111665	75
A111666	66
A111667	67
A111668	68
A111669	66
A111670	67
A111671	68
A111672	66
A111673	70
A111674	67
A111675	69
A111676	73
A111677	70
A111678	69
A111679	67
A111680	74
A111681	64
A111682	71
A111683	66
A111684	66
A111685	73
A111686	76
A111687	66
A111688	71
A111689	62
A111690	69
A111691	68
A111692	60
A111693	64
A111694	69
A111695	68
A111696	72
A111697	73
A111698	78
A111699	74
A111700	73
A111701	64
A111702	61
A111703	64
A111704	71
A111705	73
A111706	71
A111707	74
A111708	71
A111709	69
A111710	73
A111711	68
A111712	66
A111713	74
A111714	72
A111715	71
A111716	74
A111717	70
A111718	72
A111719	68
A111720	64
A111721	72
A111722	71
A111723	68
A111724	71
A111725	71
A111726	66
A111727	67
A111728	76
A111729	71
A111730	72
A111731	70
A111732	64
A111733	63
A111734	73
A111735	72
A111736	68
A111737	80
A111738	75
A111739	68
A111740	67
A111741	71
A111742	76
A111743	68
A111744	64
A111745	70
A111746	79
A111747	68
A111748	61
A111749	67
A111750	69
A111751	69
A111752	67
A111753	71
A111754	70
A111755	67
A111756	71
A111757	71
A111758	73
A111759	74
A111760	63
A111761	67
A111762	66
A111763	68
A111764	70
A111765	73
A111766	69
A111767	68
A111768	76
A111769	62
A111770	77
A111771	70
A111772	71
A111773	68
A111774	68
A111775	72
A111776	72
A111777	69
A111778	72
A111779	71
A111780	68
A111781	72
A111782	68
A111783	69
A111784	67
A111785	73
A111786	71
A111787	66
A111788	66
A111789	76
A111790	77
A111791	70
A111792	75
A111793	67
A111794	74
A111795	70
A111796	70
A111797	70
A111798	69
A111799	70
A111800	64
A111801	71
A111802	74
A111803	71
A111804	70
A111805	70
A111806	61
A111807	69
A111808	66
A111809	62
A111810	72
A111811	63
A111812	69
A111813	69
A111814	68
A111815	72
A111816	70
A111817	68
A111818	78
A111819	71
A111820	72
A111821	68
A111822	66
A111823	68
A111824	67
A111825	65
A111826	76
A111827	74
A111828	66
A111829	66
A111830	72
A111831	73
A111832	77
A111833	68
A111834	71
A111835	67
A111836	68
A111837	72
A111838	71
A111839	71
A111840	72
A111841	72
A111842	65
A111843	71
A111844	68
A111845	67
A111846	69
A111847	67
A111848	80
A111849	74
A111850	74
A111851	75
A111852	64
A111853	70
A111854	77
A111855	72
A111856	76
A111857	72
A111858	71
A111859	73
A111860	71
A111861	65
A111862	73
A111863	72
A111864	74
A111865	72
A111866	70
A111867	65
A111868	69
A111869	67
A111870	69
A111871	74
A111872	62
A111873	71
A111874	69
A111875	71
A111876	72
A111877	69
A111878	74
A111879	67
A111880	74
A111881	70
A111882	70
A111883	75
A111884	65
A111885	73
A111886	68
A111887	65
A111888	67
A111889	70
A111890	64
A111891	73
A111892	69
A111893	70
A111894	72
A111895	66
A111896	83
A111897	66
A111898	71
A111899	69
A111900	74
A111901	69
A111902	76
A111903	61
A111904	72
A111905	72
A111906	71
A111907	67
A111908	73
A111909	68
A111910	64
A111911	67
A111912	62
A111913	67
A111914	77
A111915	70
A111916	70
A111917	71
A111918	68
A111919	72
A111920	70
A111921	66
A111922	72
A111923	76
A111924	67
A111925	75
A111926	74
A111927	70
A111928	75
A111929	69
A111930	68
A111931	67
A111932	76
A111933	69
A111934	68
A111935	75
A111936	73
A111937	68
A111938	70
A111939	66
A111940	70
A111941	70
A111942	76
A111943	74
A111944	66
A111945	73
A111946	66
A111947	74
A111948	69
A111949	69
A111950	69
A111951	67
A111952	71
A111953	70
A111954	70
A111955	71
A111956	70
A111957	66
A111958	75
A111959	73
A111960	71
A111961	69
A111962	76
A111963	66
A111964	75
A111965	68
A111966	70
A111967	71
A111968	64
A111969	68
A111970	71
A111971	68
A111972	73
A111973	67
A111974	76
A111975	67
A111976	70
A111977	66
A111978	65
A111979	67
A111980	72
A111981	70
A111982	74
A111983	73
A111984	72
A111985	69
A111986	67
A111987	69
A111988	79
A111989	61
A111990	64
A111991	72
A111992	70
A111993	66
A111994	73
A111995	75
A111996	79
A111997	66
A111998	76
A111999	79
A112000	71
A112001	66
A112002	75
A112003	58
A112004	70
A112005	66
A112006	75
A112007	68
A112008	71
A112009	69
A112010	68
A112011	62
A112012	75
A112013	70
A112014	70
A112015	69
A112016	71
A112017	67
A112018	70
A112019	68
A112020	63
A112021	66
A112022	71
A112023	73
A112024	67
A112025	65
A112026	63
A112027	67
A112028	75
A112029	73
A112030	66
A112031	71
A112032	68
A112033	76
A112034	69
A112035	73
A112036	72
A112037	74
A112038	81
A112039	72
A112040	71
A112041	68
A112042	74
A112043	71
A112044	68
A112045	66
A112046	73
A112047	74
A112048	66
A112049	67
A112050	80
A112051	68
A112052	70
A112053	65
A112054	76
A112055	69
A112056	70
A112057	62
A112058	74
A112059	71
A112060	69
A112061	71
A112062	66
A112063	74
A112064	64
A112065	71
A112066	65
A112067	67
A112068	72
A112069	72
A112070	79
A112071	75
A112072	74
A112073	69
A112074	69
A112075	68
A112076	67
A112077	75
A112078	71
A112079	67
A112080	72
A112081	67
A112082	72
A112083	68
A112084	69
A112085	70
A112086	74
A112087	70
A112088	64
A112089	65
A112090	72
A112091	68
A112092	66
A112093	66
A112094	74
A112095	71
A112096	69
A112097	64
A112098	75
A112099	73
A112100	75
A112101	74
A112102	74
A112103	72
A112104	71
A112105	68
A112106	73
A112107	69
A112108	74
A112109	69
A112110	68
A112111	66
A112112	73
A112113	66
A112114	69
A112115	76
A112116	72
A112117	71
A112118	67
A112119	69
A112120	69
A112121	74
A112122	69
A112123	69
A112124	75
A112125	69
A112126	72
A112127	68
A112128	85
A112129	68
A112130	71
A112131	70
A112132	70
A112133	71
A112134	76
A112135	62
A112136	72
A112137	78
A112138	66
A112139	76
A112140	72
A112141	66
A112142	70
A112143	71
A112144	73
A112145	73
A112146	62
A112147	67
A112148	66
A112149	64
A112150	69
A112151	70
A112152	66
A112153	67
A112154	78
A112155	77
A112156	71
A112157	69
A112158	68
A112159	62
A112160	68
A112161	74
A112162	80
A112163	67
A112164	76
A112165	68
A112166	67
A112167	69
A112168	70
A112169	69
A112170	69
A112171	74
A112172	72
A112173	66
A112174	69
A112175	74
A112176	69
A112177	70
A112178	69
A112179	70
A112180	71
A112181	75
A112182	75
A112183	67
A112184	68
A112185	66
A112186	77
A112187	74
A112188	68
A112189	72
A112190	64
A112191	69
A112192	68
A112193	71
A112194	70
A112195	65
A112196	61
A112197	73
A112198	75
A112199	68
A112200	71
A112201	64
A112202	70
A112203	80
A112204	64
A112205	70
A112206	69
A112207	73
A112208	68
A112209	68
A112210	77
A112211	69
A112212	72
A112213	69
A112214	74
A112215	66
A112216	71
A112217	75
A112218	65
A112219	72
A112220	72
A112221	68
A112222	71
A112223	68
A112224	67
A112225	67
A112226	73
A112227	71
A112228	71
A112229	65
A112230	75
A112231	72
A112232	75
A112233	69
A112234	70
A112235	65
A112236	74
A112237	66
A112238	68
A112239	68
A112240	73
A112241	75
A112242	74
A112243	68
A112244	68
A112245	66
A112246	69
A112247	77
A112248	71
A112249	74
A112250	65
A112251	65
A112252	76
A112253	71
A112254	68
A112255	72
A112256	68
A112257	72
A112258	64
A112259	70
A112260	70
A112261	75
A112262	69
A112263	75
A112264	73
A112265	69
A112266	74
A112267	65
A112268	65
A112269	66
A112270	68
A112271	71
A112272	63
A112273	74
A112274	68
A112275	76
A112276	79
A112277	80
A112278	66
A112279	72
A112280	75
A112281	71
A112282	76
A112283	66
A112284	68
A112285	73
A112286	74
A112287	64
A112288	81
A112289	63
A112290	81
A112291	69
A112292	74
A112293	68
A112294	71
A112295	70
A112296	66
A112297	77
A112298	68
A112299	73
A112300	68
A112301	73
A112302	73
A112303	73
A112304	63
A112305	67
A112306	74
A112307	72
A112308	68
A112309	71
A112310	72
A112311	68
A112312	65
A112313	58
A112314	70
A112315	65
A112316	73
A112317	68
A112318	70
A112319	72
A112320	78
A112321	66
A112322	70
A112323	72
A112324	63
A112325	75
A112326	69
A112327	71
A112328	67
A112329	75
A112330	76
A112331	67
A112332	70
A112333	66
A112334	71
A112335	67
A112336	64
A112337	62
A112338	70
A112339	79
A112340	73
A112341	66
A112342	76
A112343	72
A112344	75
A112345	74
A112346	67
A112347	69
A112348	68
A112349	73
A112350	66
A112351	73
A112352	60
A112353	66
A112354	74
A112355	71
A112356	70
A112357	72
A112358	74
A112359	74
A112360	70
A112361	65
A112362	74
A112363	66
A112364	75
A112365	67
A112366	67
A112367	75
A112368	67
A112369	62
A112370	76
A112371	77
A112372	79
A112373	70
A112374	71
A112375	68
A112376	79
A112377	70
A112378	70
A112379	70
A112380	69
A112381	70
A112382	79
A112383	70
A112384	72
A112385	73
A112386	70
A112387	69
A112388	64
A112389	69
A112390	69
A112391	74
A112392	75
A112393	74
A112394	72
A112395	71
A112396	71
A112397	72
A112398	75
A112399	73
A112400	65
A112401	70
A112402	70
A112403	75
A112404	67
A112405	75
A112406	70
A112407	76
A112408	72
A112409	73
A112410	69
A112411	62
A112412	73
A112413	72
A112414	69
A112415	78
A112416	69
A112417	70
A112418	71
A112419	68
A112420	68
A112421	67
A112422	67
A112423	71
A112424	73
A112425	64
A112426	70
A112427	71
A112428	66
A112429	68
A112430	71
A112431	72
A112432	66
A112433	68
A112434	67
A112435	66
A112436	63
A112437	71
A112438	69
A112439	72
A112440	76
A112441	65
A112442	67
A112443	68
A112444	73
A112445	68
A112446	71
A112447	63
A112448	67
A112449	75
A112450	70
A112451	70
A112452	68
A112453	72
A112454	70
A112455	63
A112456	72
A112457	60
A112458	71
A112459	70
A112460	68
A112461	74
A112462	72
A112463	70
A112464	70
A112465	70
A112466	68
A112467	71
A112468	70
A112469	78
A112470	83
A112471	70
A112472	67
A112473	66
A112474	66
A112475	68
A112476	75
A112477	75
A112478	72
A112479	64
A112480	61
A112481	66
A112482	67
A112483	67
A112484	71
A112485	68
A112486	70
A112487	73
A112488	77
A112489	66
A112490	69
A112491	71
A112492	68
A112493	70
A112494	69
A112495	64
A112496	70
A112497	73
A112498	76
A112499	70
A112500	66
A112501	73
A112502	73
A112503	69
A112504	73
A112505	69
A112506	71
A112507	74
A112508	77
A112509	66
A112510	73
A112511	71
A112512	72
A112513	70
A112514	71
A112515	71
A112516	74
A112517	68
A112518	71
A112519	75
A112520	74
A112521	66
A112522	74
A112523	67
A112524	68
A112525	67
A112526	73
A112527	72
A112528	70
A112529	73
A112530	74
A112531	72
A112532	67
A112533	72
A112534	68
A112535	71
A112536	75
A112537	62
A112538	73
A112539	67
A112540	71
A112541	73
A112542	69
A112543	68
A112544	64
A112545	73
A112546	69
A112547	65
A112548	63
A112549	67
A112550	68
A112551	79
A112552	76
A112553	61
A112554	72
A112555	72
A112556	68
A112557	68
A112558	70
A112559	65
A112560	68
A112561	71
A112562	71
A112563	64
A112564	71
A112565	77
A112566	70
A112567	72
A112568	74
A112569	77
A112570	76
A112571	75
A112572	65
A112573	72
A112574	73
A112575	77
A112576	71
A112577	73
A112578	69
A112579	71
A112580	68
A112581	63
A112582	64
A112583	73
A112584	72
A112585	69
A112586	72
A112587	67
A112588	69
A112589	71
A112590	67
A112591	69
A112592	70
A112593	66
A112594	78
A112595	74
A112596	66
A112597	79
A112598	70
A112599	71
A112600	67
A112601	68
A112602	73
A112603	74
A112604	70
A112605	69
A112606	70
A112607	64
A112608	77
A112609	66
A112610	72
A112611	74
A112612	75
A112613	70
A112614	67
A112615	69
A112616	71
A112617	69
A112618	69
A112619	70
A112620	67
A112621	64
A112622	64
A112623	62
A112624	74
A112625	74
A112626	70
A112627	75
A112628	61
A112629	71
A112630	67
A112631	73
A112632	69
A112633	70
A112634	70
A112635	70
A112636	71
A112637	68
A112638	76
A112639	67
A112640	71
A112641	72
A112642	71
A112643	68
A112644	71
A112645	72
A112646	72
A112647	73
A112648	66
A112649	65
A112650	76
A112651	68
A112652	73
A112653	69
A112654	72
A112655	64
A112656	70
A112657	70
A112658	80
A112659	72
A112660	67
A112661	73
A112662	66
A112663	69
A112664	76
A112665	68
A112666	71
A112667	63
A112668	68
A112669	69
A112670	66
A112671	63
A112672	65
A112673	68
A112674	71
A112675	61
A112676	68
A112677	71
A112678	71
A112679	68
A112680	70
A112681	75
A112682	72
A112683	71
A112684	71
A112685	76
A112686	67
A112687	69
A112688	68
A112689	62
A112690	67
A112691	73
A112692	71
A112693	66
A112694	68
A112695	73
A112696	75
A112697	69
A112698	71
A112699	71
A112700	71
A112701	74
A112702	71
A112703	70
A112704	69
A112705	72
A112706	72
A112707	65
A112708	71
A112709	71
A112710	68
A112711	72
A112712	78
A112713	67
A112714	63
A112715	70
A112716	75
A112717	77
A112718	64
A112719	64
A112720	66
A112721	70
A112722	69
A112723	64
A112724	70
A112725	73
A112726	69
A112727	71
A112728	74
A112729	70
A112730	81
A112731	69
A112732	62
A112733	66
A112734	67
A112735	74
A112736	73
A112737	75
A112738	65
A112739	74
A112740	64
A112741	69
A112742	74
A112743	68
A112744	68
A112745	75
A112746	71
A112747	76
A112748	66
A112749	66
A112750	70
A112751	71
A112752	73
A112753	67
A112754	71
A112755	66
A112756	70
A112757	69
A112758	68
A112759	77
A112760	71
A112761	73
A112762	73
A112763	71
A112764	69
A112765	72
A112766	63
A112767	71
A112768	68
A112769	72
A112770	71
A112771	73
A112772	69
A112773	81
A112774	70
A112775	69
A112776	68
A112777	70
A112778	63
A112779	68
A112780	70
A112781	70
A112782	74
A112783	73
A112784	65
A112785	69
A112786	69
A112787	69
A112788	66
A112789	72
A112790	62
A112791	68
A112792	71
A112793	67
A112794	69
A112795	70
A112796	63
A112797	68
A112798	75
A112799	74
A112800	79
A112801	63
A112802	76
A112803	69
A112804	70
A112805	73
A112806	74
A112807	77
A112808	63
A112809	74
A112810	71
A112811	69
A112812	70
A112813	71
A112814	70
A112815	72
A112816	68
A112817	71
A112818	71
A112819	64
A112820	73
A112821	68
A112822	75
A112823	71
A112824	66
A112825	75
A112826	69
A112827	70
A112828	67
A112829	72
A112830	67
A112831	68
A112832	76
A112833	71
A112834	71
A112835	66
A112836	65
A112837	71
A112838	66
A112839	75
A112840	74
A112841	64
A112842	72
A112843	74
A112844	72
A112845	72
A112846	70
A112847	76
A112848	77
A112849	68
A112850	67
A112851	66
A112852	67
A112853	81
A112854	69
A112855	69
A112856	66
A112857	70
A112858	68
A112859	68
A112860	72
A112861	70
A112862	76
A112863	78
A112864	70
A112865	75
A112866	61
A112867	71
A112868	71
A112869	63
A112870	70
A112871	72
A112872	70
A112873	69
A112874	72
A112875	66
A112876	65
A112877	76
A112878	68
A112879	76
A112880	71
A112881	67
A112882	72
A112883	71
A112884	73
A112885	68
A112886	70
A112887	71
A112888	68
A112889	67
A112890	76
A112891	68
A112892	70
A112893	73
A112894	77
A112895	74
A112896	64
A112897	70
A112898	70
A112899	75
A112900	70
A112901	74
A112902	75
A112903	68
A112904	67
A112905	71
A112906	70
A112907	71
A112908	69
A112909	65
A112910	74
A112911	77
A112912	67
A112913	69
A112914	63
A112915	70
A112916	71
A112917	73
A112918	71
